Date,High,Low,Open,Close,Volume,Adj Close
2019-04-25,2933.10009765625,2912.840087890625,2928.989990234375,2926.169921875,3425280000.0,2926.169921875
2018-09-03,2906.320068359375,2891.72998046875,2898.3701171875,2901.52001953125,2880260000.0,2901.52001953125
2017-09-11,2488.949951171875,2474.52001953125,2474.52001953125,2488.110107421875,3291760000.0,2488.110107421875
2016-06-11,2109.570068359375,2089.9599609375,2109.570068359375,2096.070068359375,3515010000.0,2096.070068359375
2019-11-22,3112.8701171875,3099.260009765625,3111.409912109375,3110.2900390625,3226780000.0,3110.2900390625
2018-09-21,2940.909912109375,2927.110107421875,2936.760009765625,2929.669921875,5607610000.0,2929.669921875
2019-03-08,2744.1298828125,2722.27001953125,2730.7900390625,2743.070068359375,3423130000.0,2743.070068359375
2019-09-17,3006.2099609375,2993.72998046875,2995.669921875,3005.699951171875,3671840000.0,3005.699951171875
2020-01-09,3275.580078125,3263.669921875,3266.030029296875,3274.699951171875,3638390000.0,3274.699951171875
2016-02-28,1962.9599609375,1945.780029296875,1954.949951171875,1948.050048828125,4348510000.0,1948.050048828125
2017-01-01,2253.580078125,2233.6201171875,2251.610107421875,2238.830078125,2670900000.0,2238.830078125
2016-12-15,2272.1201171875,2253.77001953125,2253.77001953125,2262.030029296875,4168200000.0,2262.030029296875
2019-05-17,2885.47998046875,2854.22998046875,2858.60009765625,2859.530029296875,3257950000.0,2859.530029296875
2019-02-20,2789.8798828125,2774.06005859375,2779.050048828125,2784.699951171875,3835450000.0,2784.699951171875
2019-03-02,2808.02001953125,2787.3798828125,2798.219970703125,2803.68994140625,3972280000.0,2803.68994140625
2019-09-27,2987.31005859375,2945.530029296875,2985.469970703125,2961.7900390625,3243650000.0,2961.7900390625
2020-05-21,2978.5,2938.570068359375,2969.949951171875,2948.510009765625,4966940000.0,2948.510009765625
2016-11-04,2099.070068359375,2083.7900390625,2083.7900390625,2085.179931640625,3837860000.0,2085.179931640625
2016-07-07,2109.080078125,2089.389892578125,2100.419921875,2097.89990234375,3604550000.0,2097.89990234375
2018-07-19,2812.050048828125,2799.77001953125,2809.3701171875,2804.489990234375,3266700000.0,2804.489990234375
2017-02-11,2319.22998046875,2311.10009765625,2312.27001953125,2316.10009765625,3475020000.0,2316.10009765625
2019-11-26,3142.68994140625,3131.0,3134.85009765625,3140.52001953125,4595590000.0,3140.52001953125
2019-08-10,2935.75,2900.14990234375,2930.510009765625,2918.64990234375,3350640000.0,2918.64990234375
2015-12-05,2093.840087890625,2051.239990234375,2051.239990234375,2091.68994140625,4214910000.0,2091.68994140625
2016-04-22,2094.320068359375,2081.199951171875,2091.489990234375,2091.580078125,3790580000.0,2091.580078125
2018-05-02,2660.8701171875,2631.699951171875,2654.239990234375,2635.669921875,4010770000.0,2635.669921875
2016-01-13,1950.3299560546875,1886.4100341796875,1940.3399658203125,1890.280029296875,5087030000.0,1890.280029296875
